customer_id,arrival_date,departure_date,lifetime,plan_type,num_profiles,age_group,region,weekly_view_hrs,categories_used,days_since_last_login,acquisition_cost,service_cost,promo_subscriber,monthly_rate,monthly_spend
97124,2023-12-22,2024-02-11,51,standalone,5,35-44,US,3.8,2,11.736,55.88,4.11,false,11.99,11.3
97125,2026-01-14,,,bundle,6,18-24,EMEA,8.9,0,0.809,50.57,6.68,false,18.99,20.28
97126,2022-04-11,2022-08-25,136,standalone,5,18-24,US,26.8,2,1.76,44.04,10.96,false,11.99,12.02
97127,2024-05-31,2024-10-26,148,standalone,5,35-44,US,0.8,0,9.841,43.9,2.29,false,11.99,13.26
97128,2021-06-21,2022-09-04,440,bundle,3,25-34,US,3.9,4,0.839,47.94,3.71,true,18.99,17.39
97129,2022-06-20,2023-02-16,241,standalone,1,18-24,US,5.7,0,5.254,31.34,4.42,false,11.99,12.94
97130,2026-07-03,,,standalone,3,35-44,US,5.5,4,1.765,56.21,4.6,false,11.99,10.07
97131,2023-07-28,2023-11-03,98,standalone,3,18-24,US,1.6,1,3.409,29.35,3.38,false,11.99,11.37
97132,2026-06-26,,,standalone,5,25-34,US,7.1,3,1.801,42.19,4.71,false,11.99,11.86
97133,2022-09-30,2023-03-06,157,standalone,2,35-44,LATAM,3.8,0,6.281,32.21,5.01,false,11.99,12.02
97134,2022-09-11,2022-12-18,98,bundle,3,35-44,US,1.9,1,11.164,61.93,3.93,false,18.99,17.14
97135,2020-10-23,2021-04-30,189,standalone,1,35-44,EMEA,2.2,2,1.229,48.2,3.75,false,11.99,12.26
97136,2020-05-16,2020-09-03,110,standalone,2,18-24,US,5.0,2,16.402,51.49,3.76,false,11.99,11.36
97137,2022-05-28,2022-10-15,140,standalone,2,25-34,APAC,11.8,3,6.573,62.99,5.86,false,11.99,12.0
97138,2026-03-12,2026-06-21,101,standalone,5,18-24,LATAM,28.0,1,7.244,50.13,8.37,true,11.99,13.1
97139,2025-01-15,2025-05-14,119,bundle,1,45-54,US,2.5,1,8.456,53.22,3.76,false,18.99,18.76
97140,2023-02-13,2023-06-25,132,standalone,3,18-24,EMEA,8.1,2,5.765,32.61,3.91,true,11.99,11.04
97141,2021-12-04,2025-03-05,1187,standalone,2,45-54,US,18.9,2,6.038,41.95,4.91,false,11.99,14.45
97142,2021-11-20,2023-01-18,424,standalone,2,18-24,LATAM,15.7,2,1.868,51.72,5.57,false,11.99,12.28
97143,2026-04-25,2026-08-26,123,standalone,2,18-24,APAC,3.6,2,5.157,42.73,3.46,true,11.99,13.5
97144,2020-04-24,2021-02-11,293,standalone,8,55+,EMEA,8.3,2,1.337,52.6,5.66,false,11.99,12.03
97145,2023-02-09,2023-07-04,145,standalone,4,55+,US,0.9,0,1.718,46.54,2.57,false,11.99,13.76
97146,2022-01-30,2022-07-01,152,standalone,1,35-44,EMEA,15.6,0,5.989,49.26,6.03,true,11.99,11.34
97147,2024-10-25,2026-01-21,453,standalone,1,35-44,US,5.9,1,0.061,53.34,6.46,false,11.99,9.67
97148,2021-01-17,2022-01-01,349,standalone,1,45-54,EMEA,9.8,3,3.377,34.13,4.11,true,11.99,13.52
97149,2026-06-02,,,bundle,4,25-34,US,3.5,1,0.631,41.23,4.71,false,18.99,21.56
97150,2025-05-29,2025-10-22,146,standalone,2,45-54,US,7.5,2,5.689,49.1,5.16,false,11.99,10.13
97151,2020-02-15,2020-06-02,108,standalone,5,25-34,EMEA,3.0,2,14.082,44.07,2.71,false,11.99,11.87
97152,2021-06-01,2022-04-29,332,standalone,4,25-34,APAC,8.8,3,3.209,53.36,4.87,false,11.99,13.45
97153,2025-08-30,,,standalone,3,25-34,APAC,4.2,3,1.104,52.99,4.37,false,11.99,12.56
97154,2025-02-21,2025-09-22,213,standalone,3,35-44,LATAM,8.7,2,1.866,52.74,5.58,false,11.99,11.17
97155,2025-07-13,2025-08-10,28,standalone,0,55+,US,1.6,0,22.825,37.73,3.67,false,11.99,12.54
97156,2020-08-01,2021-02-13,196,bundle,1,18-24,US,5.6,2,1.444,49.03,5.17,true,18.99,19.24
97157,2020-06-23,2021-03-16,266,standalone,0,45-54,US,5.1,2,8.72,49.54,4.18,false,11.99,14.18
97158,2023-12-29,2024-08-07,222,standalone,3,35-44,US,5.2,4,2.13,40.7,3.69,true,11.99,11.88
97159,2020-03-26,2020-07-30,126,standalone,1,45-54,LATAM,2.9,0,2.958,47.53,4.32,false,11.99,13.49
97160,2023-01-01,2024-01-03,367,bundle,2,25-34,US,3.9,2,10.594,56.95,2.23,true,18.99,18.46
97161,2023-12-14,2025-01-07,390,bundle,3,18-24,US,13.2,1,0.739,51.91,7.9,false,18.99,18.54
97162,2026-02-25,,,standalone,3,18-24,US,4.7,3,8.781,58.41,3.47,false,11.99,11.21
97163,2019-12-11,2020-05-05,146,standalone,2,45-54,US,2.1,1,6.408,26.07,2.97,true,11.99,11.66
97164,2023-10-22,2024-01-25,95,standalone,5,55+,APAC,8.0,2,5.813,37.43,5.38,true,11.99,11.89
97165,2023-05-28,2024-01-14,231,standalone,2,18-24,US,3.3,1,5.786,49.74,4.25,false,11.99,13.62
97166,2025-11-22,,,standalone,1,45-54,US,10.6,0,0.22,46.01,5.49,true,11.99,14.21
97167,2026-07-27,,,bundle,2,35-44,APAC,11.8,3,4.413,38.89,5.65,true,18.99,15.19
97168,2022-01-21,2022-07-01,161,standalone,2,25-34,US,2.6,1,5.139,63.97,3.45,false,11.99,11.01
97169,2025-02-02,,,standalone,1,45-54,US,6.1,4,1.923,57.76,4.4,false,11.99,10.3
97170,2020-09-03,2020-11-20,78,standalone,0,18-24,US,2.3,0,9.076,44.47,3.16,true,11.99,11.37
97171,2025-05-30,2025-09-07,100,bundle,4,18-24,US,2.0,1,7.868,43.08,2.8,true,18.99,18.62
97172,2024-06-04,2025-05-13,343,bundle,5,55+,US,8.0,1,0.009,57.15,7.6,false,18.99,16.87
97173,2022-09-14,2022-10-30,46,standalone,2,45-54,US,4.5,0,6.227,63.04,5.01,true,11.99,12.92
97174,2023-08-06,2023-12-08,124,bundle,3,25-34,LATAM,8.9,1,7.741,40.02,6.49,false,18.99,23.28
97175,2024-10-19,2025-09-05,321,standalone,3,55+,EMEA,6.0,0,1.006,55.45,6.47,false,11.99,13.67
97176,2025-09-18,2026-01-21,125,standalone,4,45-54,EMEA,7.7,4,6.57,32.59,4.58,true,11.99,9.92
97177,2026-08-25,,,bundle,2,45-54,US,4.9,3,7.236,49.06,3.43,false,18.99,20.83
97178,2024-08-30,2025-03-16,198,standalone,3,18-24,US,2.7,1,12.195,47.51,3.05,false,11.99,14.04
97179,2026-02-22,,,bundle,3,25-34,US,10.1,4,2.658,61.18,3.73,true,18.99,18.05
97180,2022-10-17,2023-05-03,198,standalone,0,25-34,LATAM,5.9,1,6.081,53.41,3.73,false,11.99,11.62
97181,2022-08-08,2022-11-30,114,standalone,3,45-54,US,1.0,1,17.547,37.07,2.37,false,11.99,11.39
97182,2025-07-27,2025-11-18,114,standalone,4,55+,US,13.7,2,2.789,51.98,8.36,false,11.99,11.1
97183,2021-11-22,2022-07-15,235,standalone,2,18-24,US,3.7,1,5.488,65.04,4.56,false,11.99,12.31
97184,2026-08-24,,,standalone,0,25-34,EMEA,1.5,0,0.822,43.25,3.85,false,11.99,11.73
97185,2026-06-29,,,standalone,0,25-34,APAC,5.7,0,1.849,41.31,6.06,false,11.99,13.42
97186,2026-02-24,,,standalone,3,18-24,EMEA,4.0,1,0.888,46.3,4.61,false,11.99,13.09
97187,2024-06-25,2024-11-26,154,standalone,1,45-54,US,4.0,1,12.361,70.05,3.36,false,11.99,12.43
97188,2025-07-03,2026-03-23,263,standalone,2,18-24,LATAM,2.4,0,1.814,48.26,4.04,false,11.99,11.13
97189,2024-02-13,2025-07-02,505,standalone,5,25-34,US,7.2,2,0.861,51.37,4.35,false,11.99,12.18
97190,2021-02-06,2021-09-13,219,standalone,2,45-54,APAC,5.1,3,2.245,46.11,4.15,false,11.99,12.97
97191,2025-01-13,2025-03-29,75,standalone,2,25-34,APAC,5.1,1,5.797,43.05,4.92,false,11.99,11.88
97192,2026-02-05,2026-06-22,137,standalone,8,45-54,APAC,4.1,1,6.353,51.24,4.16,false,11.99,10.66
97193,2021-03-02,2021-06-27,117,standalone,0,18-24,US,3.9,1,3.759,42.62,4.85,false,11.99,11.1
97194,2020-11-07,2021-01-27,81,standalone,3,18-24,EMEA,3.3,1,14.383,40.85,3.78,false,11.99,11.94
97195,2021-03-22,2021-09-20,182,standalone,2,45-54,LATAM,4.2,2,12.045,43.39,2.86,false,11.99,12.61
97196,2023-04-30,2023-10-10,163,standalone,1,25-34,LATAM,2.7,1,5.248,45.06,3.33,false,11.99,11.02
97197,2026-03-16,2026-05-10,55,bundle,5,18-24,LATAM,1.3,1,4.049,71.15,4.23,false,18.99,20.42
97198,2025-07-18,2026-04-01,257,standalone,3,25-34,US,4.9,4,6.773,67.7,3.66,false,11.99,11.45
97199,2022-10-10,2023-09-01,326,standalone,2,25-34,EMEA,15.0,3,1.162,50.47,6.95,false,11.99,12.44
97200,2025-10-15,,,standalone,2,25-34,LATAM,7.1,0,1.032,35.48,4.52,true,11.99,9.85
97201,2025-06-28,,,standalone,0,18-24,EMEA,5.1,1,1.305,36.6,4.56,false,11.99,9.85
97202,2020-01-01,2024-01-22,1482,bundle,2,25-34,US,14.4,5,1.129,54.62,4.95,false,18.99,19.14
97203,2024-09-04,2025-08-17,347,standalone,2,25-34,US,5.0,1,4.66,59.93,3.57,false,11.99,13.96
97204,2026-05-11,,,standalone,5,18-24,US,6.5,2,0.45,58.36,5.53,false,11.99,12.32
97205,2026-07-26,,,standalone,4,18-24,LATAM,72.6,3,0.286,70.12,10.94,false,11.99,14.48
97206,2026-04-03,,,bundle,5,55+,US,13.9,2,7.234,35.75,5.42,true,18.99,18.46
97207,2026-07-01,,,standalone,2,25-34,US,1.3,1,13.253,38.92,2.27,false,11.99,14.05
97208,2023-04-07,,,bundle,3,18-24,EMEA,7.4,2,0.617,66.49,3.2,false,18.99,20.89
97209,2025-03-27,2026-08-08,499,standalone,2,35-44,APAC,4.0,2,0.967,43.17,3.63,false,11.99,11.38
97210,2025-11-30,2026-03-26,116,standalone,5,35-44,LATAM,2.5,1,3.688,64.42,4.11,false,11.99,12.04
97211,2025-01-15,2025-06-01,137,standalone,3,18-24,US,5.3,1,6.419,45.71,4.68,false,11.99,13.26
97212,2021-11-22,2022-06-05,195,bundle,3,45-54,LATAM,12.9,1,3.481,39.58,5.91,true,18.99,17.7
97213,2023-03-27,2023-12-03,251,standalone,1,25-34,US,16.5,3,1.423,46.6,6.69,false,11.99,10.17
97214,2026-02-08,2026-05-14,95,bundle,2,35-44,US,26.1,0,8.268,66.21,9.86,false,18.99,19.43
97215,2020-09-11,2021-04-21,222,standalone,2,45-54,US,5.3,0,4.862,51.75,5.5,false,11.99,11.66
97216,2024-02-28,2024-08-19,173,standalone,0,45-54,LATAM,10.6,1,3.371,61.52,6.31,false,11.99,11.61
97217,2026-01-28,,,standalone,2,35-44,EMEA,9.8,4,0.27,56.85,5.25,false,11.99,13.27
97218,2024-06-11,2024-11-11,153,bundle,2,18-24,EMEA,11.2,2,4.457,41.54,5.85,true,18.99,18.04
97219,2021-11-10,2022-01-31,82,standalone,1,25-34,US,1.4,2,4.377,46.17,3.27,false,11.99,12.14
97220,2023-05-14,2023-10-12,151,standalone,2,25-34,US,2.2,2,12.288,59.11,2.65,false,11.99,11.9
97221,2025-02-05,2025-03-08,31,standalone,2,55+,APAC,3.3,0,16.464,39.28,4.44,false,11.99,12.26
97222,2022-09-20,2023-03-06,167,bundle,3,45-54,US,1.8,2,4.232,28.16,3.12,true,18.99,18.85
97223,2026-01-07,,,standalone,2,45-54,US,8.4,2,0.86,57.97,4.84,false,11.99,13.24
97224,2026-07-21,,,bundle,7,45-54,US,12.9,2,0.428,46.68,7.55,true,18.99,18.35
97225,2021-11-28,2022-06-19,203,standalone,5,45-54,US,4.8,1,1.733,47.97,4.82,false,11.99,13.09
97226,2023-03-11,2023-03-28,17,standalone,0,25-34,APAC,0.7,0,18.0,42.89,2.71,true,11.99,13.42
97227,2022-01-05,2022-11-15,314,bundle,4,55+,APAC,10.6,2,4.249,65.33,5.26,false,18.99,15.23
97228,2024-05-19,2025-01-15,241,bundle,2,45-54,US,3.2,2,1.435,41.24,3.38,true,18.99,22.13
97229,2021-07-23,2022-08-02,375,standalone,2,45-54,US,9.7,1,0.93,38.8,5.27,true,11.99,13.53
97230,2026-02-04,,,bundle,3,35-44,LATAM,14.4,2,4.063,53.36,6.11,false,18.99,20.05
97231,2024-03-28,2025-03-30,367,standalone,0,18-24,LATAM,22.5,3,1.716,65.93,6.47,false,11.99,11.6
97232,2022-04-26,2022-11-27,215,standalone,6,18-24,US,3.4,4,1.144,58.79,3.29,false,11.99,10.81
97233,2023-01-25,2024-01-05,345,bundle,5,55+,APAC,55.6,2,1.568,58.97,10.63,false,18.99,19.38
97234,2024-03-15,2024-08-23,161,standalone,0,18-24,US,3.0,1,3.003,53.12,4.08,false,11.99,12.45
97235,2023-01-07,2023-06-17,161,bundle,3,25-34,US,7.8,1,3.211,63.71,4.58,true,18.99,20.14
97236,2025-01-17,2025-03-27,69,standalone,1,45-54,US,0.6,1,14.524,35.53,1.9,false,11.99,12.48
97237,2025-09-19,2026-06-24,278,standalone,3,25-34,LATAM,5.7,0,6.318,49.49,5.29,false,11.99,12.52
97238,2026-02-15,2026-08-05,171,bundle,2,35-44,US,7.1,3,1.742,70.41,5.43,false,18.99,22.79
97239,2025-12-14,,,standalone,2,55+,APAC,6.0,0,4.832,46.75,5.0,false,11.99,12.3
97240,2023-04-05,2023-10-01,179,bundle,4,25-34,APAC,30.6,2,6.724,30.91,7.94,true,18.99,18.44
97241,2024-06-20,2025-12-20,548,bundle,5,18-24,LATAM,18.8,3,0.36,52.5,8.24,false,18.99,15.78
97242,2020-03-02,2020-10-01,213,standalone,5,18-24,LATAM,5.1,3,12.283,46.83,3.26,false,11.99,11.68
97243,2025-01-16,2025-04-16,90,standalone,0,35-44,US,3.0,0,12.073,50.77,3.5,false,11.99,9.73
97244,2020-02-07,2020-11-17,284,bundle,3,35-44,US,2.4,2,0.761,62.81,3.31,false,18.99,18.74
97245,2022-09-16,2023-07-27,314,standalone,3,35-44,LATAM,6.4,2,4.42,54.35,3.17,true,11.99,12.76
97246,2023-07-18,2024-01-27,193,standalone,1,35-44,US,1.0,2,1.329,46.06,2.66,false,11.99,12.75
97247,2024-05-27,,,standalone,2,35-44,US,16.1,3,0.575,38.18,5.21,false,11.99,11.83
97248,2023-04-30,2023-07-08,69,standalone,2,55+,LATAM,2.6,1,10.682,49.69,3.7,false,11.99,11.26
97249,2024-11-30,2025-02-11,73,standalone,4,25-34,APAC,7.7,0,3.259,32.8,5.95,true,11.99,12.12
97250,2022-08-21,2023-05-23,275,standalone,0,35-44,US,8.0,1,3.247,49.71,5.43,false,11.99,10.99
97251,2022-10-28,2023-11-24,392,bundle,3,35-44,APAC,8.3,1,1.551,47.78,4.41,true,18.99,19.77
97252,2024-02-19,,,standalone,3,45-54,US,7.3,2,0.697,42.5,4.47,false,11.99,13.54
97253,2025-11-22,,,bundle,2,18-24,APAC,14.2,4,1.386,55.83,4.92,false,18.99,16.58
97254,2021-12-15,2022-05-07,143,bundle,2,18-24,EMEA,3.7,0,3.19,57.3,4.78,false,18.99,20.69
97255,2022-06-13,2022-06-29,16,standalone,1,18-24,US,1.6,1,14.235,63.3,3.44,false,11.99,13.45
97256,2021-12-13,2023-08-06,601,standalone,4,45-54,LATAM,11.3,1,0.345,57.95,6.04,false,11.99,10.69
97257,2020-01-13,2020-10-17,278,standalone,1,45-54,US,8.1,1,2.865,58.49,4.87,false,11.99,11.68
97258,2024-11-12,2025-07-08,238,standalone,1,55+,US,17.7,2,25.258,47.6,5.21,false,11.99,9.99
97259,2025-03-20,2025-10-03,197,bundle,0,35-44,EMEA,3.1,0,4.176,45.09,3.73,true,18.99,19.22
97260,2025-06-14,2025-10-20,128,standalone,1,18-24,US,50.3,3,0.3,50.17,11.48,true,11.99,11.36
97261,2026-01-09,2026-07-17,189,standalone,1,35-44,LATAM,3.1,3,4.598,55.28,2.75,false,11.99,11.55
97262,2022-03-12,2022-11-28,261,bundle,3,35-44,US,6.8,3,4.547,62.75,4.21,false,18.99,18.38
97263,2026-06-06,,,standalone,2,25-34,LATAM,13.5,2,1.976,51.51,4.93,false,11.99,10.79
97264,2025-04-16,2026-05-20,399,bundle,2,45-54,US,15.9,2,4.714,44.36,6.35,false,18.99,17.29
97265,2025-11-07,,,standalone,2,55+,US,3.6,3,1.082,47.03,3.46,false,11.99,10.25
97266,2024-03-01,2024-05-25,85,bundle,2,45-54,EMEA,18.4,0,2.295,62.68,9.35,true,18.99,16.33
97267,2024-08-25,2025-08-07,347,bundle,5,45-54,APAC,14.5,2,1.933,70.54,5.98,false,18.99,16.24
97268,2021-11-02,,,standalone,3,25-34,APAC,51.0,2,0.143,46.38,7.27,false,11.99,9.98
97269,2021-11-18,2022-02-23,97,standalone,4,55+,US,3.7,4,10.243,40.28,3.18,true,11.99,11.46
97270,2021-11-18,2024-01-17,790,standalone,1,25-34,US,5.7,1,1.819,52.07,5.37,false,11.99,12.59
97271,2020-02-14,2020-05-08,84,bundle,1,45-54,US,5.0,1,6.184,62.78,5.71,false,18.99,19.61
97272,2025-11-01,2025-12-10,39,standalone,1,45-54,LATAM,3.0,0,7.895,65.49,4.57,false,11.99,12.61
97273,2020-04-09,2020-10-24,198,standalone,2,45-54,US,2.9,2,6.135,44.71,3.11,false,11.99,11.48
97274,2026-05-04,,,standalone,1,45-54,EMEA,3.5,0,7.675,51.72,4.03,false,11.99,11.13
97275,2025-08-20,2025-11-29,101,standalone,1,55+,US,1.5,1,9.235,42.1,2.6,false,11.99,11.36
97276,2024-06-08,2025-02-07,244,standalone,2,45-54,US,5.2,1,10.14,52.88,3.91,false,11.99,10.32
97277,2021-05-31,2021-07-07,37,bundle,3,25-34,APAC,6.3,1,3.771,59.97,6.18,true,18.99,18.6
97278,2023-12-19,2024-05-15,148,standalone,3,25-34,US,4.3,2,10.672,41.71,3.88,false,11.99,11.96
97279,2021-11-12,2023-05-20,554,standalone,4,45-54,EMEA,14.5,4,0.305,25.44,5.08,true,11.99,12.56
97280,2020-10-02,2022-02-06,492,standalone,3,18-24,EMEA,9.8,3,5.396,60.72,5.16,false,11.99,12.29
97281,2021-06-09,2022-11-19,528,standalone,1,35-44,EMEA,9.9,4,2.4,38.87,4.82,false,11.99,12.58
97282,2024-12-07,2025-01-08,32,standalone,2,55+,LATAM,3.0,0,3.522,30.13,5.84,true,11.99,10.29
97283,2021-10-08,2023-01-10,459,bundle,2,18-24,LATAM,8.4,2,1.074,31.93,5.7,true,18.99,17.38
97284,2021-10-31,2022-06-11,223,standalone,4,55+,US,3.7,2,3.633,52.57,3.4,false,11.99,11.12
97285,2021-11-15,2022-08-10,268,standalone,2,18-24,LATAM,3.5,1,3.051,40.19,3.78,false,11.99,12.82
97286,2023-05-10,2025-01-19,620,bundle,3,35-44,US,8.3,2,0.594,62.89,5.69,false,18.99,17.25
97287,2025-05-11,2026-01-04,238,standalone,4,18-24,US,2.4,3,7.699,50.07,2.94,false,11.99,13.55
97288,2020-01-20,2020-03-27,67,standalone,4,25-34,APAC,3.5,2,14.949,52.01,3.22,false,11.99,11.82
97289,2025-08-20,,,standalone,2,18-24,EMEA,13.4,4,4.805,59.59,4.0,false,11.99,12.25
97290,2026-08-23,,,standalone,1,35-44,LATAM,13.4,1,4.253,48.77,6.19,false,11.99,10.48
97291,2023-10-18,2025-05-31,591,bundle,5,45-54,US,9.1,2,0.673,55.35,5.23,false,18.99,19.03
97292,2022-08-07,2022-11-22,107,standalone,1,18-24,US,3.6,0,3.342,58.21,4.76,false,11.99,12.38
97293,2020-04-17,2021-03-05,322,bundle,5,35-44,LATAM,23.1,2,0.929,35.2,8.85,false,18.99,18.55
97294,2022-05-27,2022-11-08,165,standalone,1,45-54,APAC,4.1,3,2.548,56.21,3.76,false,11.99,12.54
97295,2024-04-05,,,bundle,4,35-44,EMEA,30.3,5,0.389,69.84,8.12,false,18.99,23.23
97296,2026-02-05,,,bundle,1,45-54,US,2.4,1,0.489,59.46,3.49,true,18.99,20.6
97297,2024-12-22,2025-08-14,235,standalone,2,18-24,APAC,5.8,1,9.226,39.64,3.56,false,11.99,13.14
97298,2025-03-26,,,bundle,1,18-24,LATAM,4.0,3,0.411,60.32,3.09,false,18.99,20.55
97299,2020-07-19,2021-04-26,281,standalone,2,18-24,EMEA,4.8,1,2.783,42.29,3.7,false,11.99,11.98
97300,2023-06-06,2024-10-27,509,bundle,5,18-24,US,18.6,3,1.009,56.33,5.9,true,18.99,18.93
97301,2024-06-30,,,standalone,2,45-54,US,4.7,2,1.176,56.57,3.66,false,11.99,10.49
97302,2021-03-15,2021-06-25,102,standalone,3,25-34,US,7.3,1,9.111,36.64,4.84,true,11.99,12.8
97303,2024-03-20,,,bundle,1,25-34,US,32.2,2,0.049,56.9,9.18,false,18.99,16.54
97304,2022-12-06,2024-09-12,646,bundle,4,45-54,US,5.6,3,3.892,51.51,3.4,false,18.99,20.12
97305,2026-04-10,,,standalone,4,25-34,LATAM,5.4,1,10.359,49.84,3.88,false,11.99,13.72
97306,2022-12-26,2023-04-20,115,standalone,0,18-24,US,4.3,1,6.527,49.44,3.87,true,11.99,13.25
97307,2023-10-12,2024-05-16,217,standalone,3,25-34,LATAM,3.2,3,5.723,42.65,2.97,false,11.99,11.23
97308,2023-08-11,2024-09-28,414,standalone,2,18-24,US,4.1,1,6.189,49.53,3.93,false,11.99,14.58
97309,2019-12-20,2020-03-10,81,bundle,3,25-34,US,4.7,0,1.202,57.39,6.57,true,18.99,20.91
97310,2025-09-17,2026-01-03,108,bundle,3,45-54,US,6.9,0,2.965,51.19,6.1,true,18.99,16.02
97311,2021-12-30,2022-02-17,49,standalone,4,35-44,EMEA,6.7,0,1.473,28.7,9.71,true,11.99,11.49
97312,2025-01-01,2025-10-29,301,standalone,0,25-34,EMEA,6.4,2,23.731,50.65,2.83,false,11.99,12.34
97313,2026-07-17,,,standalone,1,25-34,US,3.7,1,1.249,58.39,4.02,false,11.99,10.18
97314,2023-12-15,2024-01-18,34,standalone,2,25-34,US,2.2,0,5.488,39.46,5.26,false,11.99,12.15
97315,2024-01-05,2024-12-01,331,bundle,3,45-54,APAC,24.4,6,3.129,50.96,5.4,true,18.99,20.44
97316,2024-05-30,2025-05-08,343,standalone,1,25-34,EMEA,2.5,1,3.843,37.46,3.56,false,11.99,10.3
97317,2026-07-11,,,standalone,1,45-54,APAC,5.5,3,2.107,51.73,4.41,false,11.99,12.16
97318,2021-05-25,2022-10-23,516,bundle,4,35-44,APAC,31.7,1,0.799,70.0,6.63,false,18.99,21.21
97319,2021-09-12,2021-12-21,100,bundle,2,25-34,LATAM,2.2,1,13.097,64.75,2.82,false,18.99,19.57
97320,2026-08-27,,,standalone,1,35-44,US,8.0,1,1.207,65.96,6.61,false,11.99,12.29
97321,2023-01-12,2023-06-30,169,standalone,1,45-54,LATAM,8.1,4,3.233,53.39,5.37,false,11.99,13.0
97322,2020-07-15,2025-01-15,1645,standalone,2,45-54,EMEA,17.7,4,0.144,52.79,5.82,false,11.99,11.15
97323,2022-07-14,2022-10-22,100,standalone,2,55+,APAC,8.0,1,3.923,58.16,6.24,false,11.99,10.87
97324,2024-04-18,,,standalone,3,55+,US,12.1,3,0.309,55.82,4.21,false,11.99,13.22
97325,2025-09-17,2026-08-17,334,standalone,4,35-44,APAC,8.7,4,5.014,56.91,3.93,false,11.99,14.7
97326,2025-05-09,,,bundle,4,45-54,APAC,7.6,4,1.169,52.52,3.82,false,18.99,14.99
97327,2026-02-06,,,standalone,4,35-44,US,1.9,0,1.125,40.46,3.64,false,11.99,11.93
97328,2022-08-16,2023-05-21,278,standalone,4,45-54,US,3.8,1,7.602,44.42,4.14,false,11.99,12.03
97329,2025-12-14,,,standalone,3,45-54,US,10.4,0,0.265,58.32,7.06,false,11.99,14.26
97330,2025-08-29,,,bundle,2,35-44,US,14.4,2,0.162,54.14,6.86,true,18.99,22.26
97331,2020-11-11,2021-02-12,93,standalone,1,45-54,US,6.2,1,4.36,46.47,5.55,true,11.99,11.83
97332,2021-03-05,2023-11-20,990,standalone,2,45-54,EMEA,13.8,5,0.246,48.03,4.72,false,11.99,11.81
97333,2025-03-14,2026-01-21,313,standalone,3,25-34,US,4.7,0,4.718,43.64,5.33,false,11.99,11.92
97334,2022-11-23,2024-09-17,664,bundle,1,55+,US,6.5,1,0.242,51.74,5.25,false,18.99,18.2
97335,2023-11-09,2026-05-17,920,standalone,2,45-54,LATAM,8.4,3,2.16,45.21,3.68,false,11.99,14.49
97336,2022-07-28,2024-03-18,599,standalone,5,18-24,US,2.7,2,0.965,46.99,2.63,false,11.99,12.07
97337,2021-02-25,2024-01-31,1070,standalone,1,25-34,US,8.6,2,2.639,46.59,4.77,false,11.99,11.59
97338,2024-09-20,2025-02-17,150,bundle,2,18-24,US,3.7,0,7.453,50.4,4.49,false,18.99,22.49
97339,2021-01-14,2022-01-07,358,standalone,2,35-44,APAC,16.3,1,0.753,59.32,7.04,false,11.99,10.81
97340,2025-10-20,2026-05-30,222,bundle,0,35-44,LATAM,6.8,2,9.608,51.68,3.92,false,18.99,19.94
97341,2021-06-08,2021-09-12,96,standalone,3,45-54,EMEA,2.4,0,3.423,52.96,3.17,false,11.99,13.71
97342,2020-06-07,2020-09-20,105,standalone,0,25-34,US,2.7,2,11.778,48.31,3.09,false,11.99,11.85
97343,2025-12-19,,,standalone,3,35-44,LATAM,4.1,3,0.864,66.51,3.56,false,11.99,10.86
97344,2021-01-16,2021-05-19,123,standalone,2,55+,APAC,1.0,0,2.151,46.85,3.25,false,11.99,10.99
97345,2021-12-27,2022-04-20,114,bundle,1,25-34,APAC,2.9,0,11.589,56.08,3.55,false,18.99,18.09
97346,2022-06-05,2022-11-20,168,standalone,1,25-34,US,2.5,0,2.079,51.15,3.9,false,11.99,12.23
97347,2025-01-26,2025-04-24,88,bundle,2,35-44,APAC,2.3,1,8.714,51.84,3.22,true,18.99,19.27
97348,2026-07-01,,,standalone,5,18-24,EMEA,4.9,0,1.749,27.77,6.06,false,11.99,9.67
97349,2026-02-27,2026-04-21,53,bundle,2,25-34,LATAM,3.6,2,30.249,62.56,3.25,false,18.99,18.47
97350,2026-04-12,,,standalone,5,55+,LATAM,3.9,4,14.656,55.29,3.19,false,11.99,12.01
97351,2019-11-15,2021-08-17,641,standalone,5,45-54,EMEA,16.7,2,3.151,35.23,5.25,false,11.99,10.79
97352,2025-11-22,,,standalone,2,45-54,US,25.1,2,1.846,52.22,7.65,false,11.99,11.68
97353,2024-09-04,2025-11-06,428,standalone,4,18-24,US,7.8,3,6.436,54.25,4.42,false,11.99,14.68
97354,2023-04-21,2024-03-25,339,standalone,1,25-34,US,3.9,1,3.921,54.53,3.75,false,11.99,11.94
97355,2024-01-10,2024-05-22,133,standalone,2,18-24,EMEA,3.2,2,5.96,44.81,3.07,true,11.99,12.3
97356,2021-03-22,2021-09-28,190,bundle,3,35-44,APAC,14.2,2,3.741,62.55,6.28,false,18.99,22.28
97357,2021-09-07,2022-01-12,127,bundle,3,35-44,US,3.8,1,6.251,46.24,4.29,false,18.99,18.21
97358,2025-03-12,2025-10-18,220,bundle,6,35-44,US,7.7,2,1.768,59.58,6.22,false,18.99,20.56
97359,2021-10-19,2022-01-12,85,bundle,2,35-44,US,3.3,1,2.138,46.4,5.0,true,18.99,19.75
97360,2020-12-21,2021-12-24,368,bundle,2,35-44,EMEA,21.1,3,0.365,43.09,10.01,false,18.99,19.47
